,Unnamed: 0,text,term,polarity,polarity_id,label
322,,"BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",service,neutral,1,0
323,,"BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",service,negative,2,0
324,,"BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",DELL SUPPORT,neutral,1,0
325,,"BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",DELL SUPPORT,negative,2,0
326,,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard.",hard drive,positive,0,0
327,,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard.",hard drive,negative,2,0
328,,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard.",motherboard,positive,0,0
329,,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard.",motherboard,negative,2,0
330,,"Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity.",speed,neutral,1,0
331,,"Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity.",speed,negative,2,0
332,,"Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity.",construction quality,neutral,1,0
333,,"Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity.",construction quality,negative,2,0
334,,"Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity.",longevity,neutral,1,0
335,,"Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity.",longevity,negative,2,0
336,,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.",keyboard,neutral,1,0
337,,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.",keyboard,negative,2,0
338,,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.",keys,neutral,1,0
339,,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.",keys,negative,2,0
340,,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.","configuration of ""extra key""",neutral,1,0
341,,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.","configuration of ""extra key""",negative,2,0
342,,) I also tried the touch pad and compared it to other netbooks in the store.,touch pad,positive,0,0
343,,) I also tried the touch pad and compared it to other netbooks in the store.,touch pad,negative,2,0
344,,"It absolutely is more expensive than most PC laptops, but the ease of use, security, and minimal problems that have arisen make it well worth the pricetag.",use,neutral,1,0
345,,"It absolutely is more expensive than most PC laptops, but the ease of use, security, and minimal problems that have arisen make it well worth the pricetag.",use,negative,2,0
346,,"It absolutely is more expensive than most PC laptops, but the ease of use, security, and minimal problems that have arisen make it well worth the pricetag.",security,neutral,1,0
347,,"It absolutely is more expensive than most PC laptops, but the ease of use, security, and minimal problems that have arisen make it well worth the pricetag.",security,negative,2,0
348,,"  It gets stuck all of the time you use it, and you have to keep tapping on it to get it to work.",use,positive,0,0
349,,"  It gets stuck all of the time you use it, and you have to keep tapping on it to get it to work.",use,neutral,1,0
350,,"  It gets stuck all of the time you use it, and you have to keep tapping on it to get it to work.",work,positive,0,0
351,,"  It gets stuck all of the time you use it, and you have to keep tapping on it to get it to work.",work,neutral,1,0
352,,lots of preloaded software.,preloaded software,neutral,1,0
353,,lots of preloaded software.,preloaded software,negative,2,0
354,,"I wish it had a webcam though, then it would be perfect!",webcam,positive,0,0
355,,"I wish it had a webcam though, then it would be perfect!",webcam,neutral,1,0
356,,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,vga port,neutral,1,0
357,,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,vga port,negative,2,0
358,,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,screen,positive,0,0
359,,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,screen,negative,2,0
360,,Another thing I might add is the battery life is excellent.,battery life,neutral,1,0
361,,Another thing I might add is the battery life is excellent.,battery life,negative,2,0
362,,"One drawback, I wish the keys were backlit.",keys,positive,0,0
363,,"One drawback, I wish the keys were backlit.",keys,neutral,1,0
364,,"Acer was no help and Garmin could not determine the problem(after spending about 2 hours with me), so I returned it and purchased a Toshiba R700 that seems even nicer and I was able to load all of my software with no problem.",software,neutral,1,0
365,,"Acer was no help and Garmin could not determine the problem(after spending about 2 hours with me), so I returned it and purchased a Toshiba R700 that seems even nicer and I was able to load all of my software with no problem.",software,negative,2,0
366,,I wish the volume could be louder and the mouse didnt break after only a month.,volume,positive,0,0
367,,I wish the volume could be louder and the mouse didnt break after only a month.,volume,neutral,1,0
368,,I wish the volume could be louder and the mouse didnt break after only a month.,mouse,positive,0,0
369,,I wish the volume could be louder and the mouse didnt break after only a month.,mouse,neutral,1,0
370,,"I play a lot of casual games online, and the touchpad is very responsive.",touchpad,neutral,1,0
371,,"I play a lot of casual games online, and the touchpad is very responsive.",touchpad,negative,2,0
372,,"Granted, it's still a very new laptop but in comparison to my previous laptops and desktops, my Mac boots up noticeably quicker.",boots up,neutral,1,0
373,,"Granted, it's still a very new laptop but in comparison to my previous laptops and desktops, my Mac boots up noticeably quicker.",boots up,negative,2,0
374,,It caught a virus that completely wiped out my hard drive in a matter of hours.,hard drive,positive,0,0
375,,It caught a virus that completely wiped out my hard drive in a matter of hours.,hard drive,neutral,1,0
376,,"It is everything I'd hoped it would be from a look and feel standpoint, but somehow a bit more sturdy.",look and feel standpoint,neutral,1,0
377,,"It is everything I'd hoped it would be from a look and feel standpoint, but somehow a bit more sturdy.",look and feel standpoint,negative,2,0
378,,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,safari,positive,0,0
379,,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,safari,neutral,1,0
380,,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,safari,positive,0,0
381,,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,safari,neutral,1,0
382,,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,Mozzilla firfox,neutral,1,0
383,,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,Mozzilla firfox,negative,2,0
384,,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",Bluetooth,positive,0,0
385,,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",Bluetooth,neutral,1,0
386,,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",fingerprint reader driver,positive,0,0
387,,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",fingerprint reader driver,neutral,1,0
388,,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",software,positive,0,0
389,,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",software,neutral,1,0
390,,"Great battery, speed, display.",battery,neutral,1,0
391,,"Great battery, speed, display.",battery,negative,2,0
392,,"Great battery, speed, display.",speed,neutral,1,0
393,,"Great battery, speed, display.",speed,negative,2,0
394,,"Great battery, speed, display.",display,neutral,1,0
395,,"Great battery, speed, display.",display,negative,2,0
396,,"The delivery was fast, and I would not hesitate to purchase this laptop again.",delivery,neutral,1,0
397,,"The delivery was fast, and I would not hesitate to purchase this laptop again.",delivery,negative,2,0
398,,I've been impressed with the battery life and the performance for such a small amount of memory.,battery life,neutral,1,0
399,,I've been impressed with the battery life and the performance for such a small amount of memory.,battery life,negative,2,0
400,,I've been impressed with the battery life and the performance for such a small amount of memory.,performance,neutral,1,0
401,,I've been impressed with the battery life and the performance for such a small amount of memory.,performance,negative,2,0
402,,I've been impressed with the battery life and the performance for such a small amount of memory.,memory,positive,0,0
403,,I've been impressed with the battery life and the performance for such a small amount of memory.,memory,neutral,1,0
404,,"It's applications are terrific, including the replacements for Microsoft office.",applications,neutral,1,0
405,,"It's applications are terrific, including the replacements for Microsoft office.",applications,negative,2,0
406,,"It's applications are terrific, including the replacements for Microsoft office.",Microsoft office,neutral,1,0
407,,"It's applications are terrific, including the replacements for Microsoft office.",Microsoft office,negative,2,0
408,,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",Resolution,positive,0,0
409,,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",Resolution,neutral,1,0
410,,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",appearance,positive,0,0
411,,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",appearance,neutral,1,0
412,,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",cooling system,positive,0,0
413,,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",cooling system,neutral,1,0
414,,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",graphics card,positive,0,0
415,,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",graphics card,neutral,1,0
416,,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",built-in webcam,positive,0,0
417,,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",built-in webcam,neutral,1,0
418,,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",built-in mic,positive,0,0
419,,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",built-in mic,neutral,1,0
420,,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",cam,positive,0,0
421,,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",cam,neutral,1,0
422,,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",mic,positive,0,0
423,,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",mic,neutral,1,0
424,,Is this partially due to the fact that it is running Windows Vista?,Windows Vista,positive,0,0
425,,Is this partially due to the fact that it is running Windows Vista?,Windows Vista,negative,2,0
426,,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,board,positive,0,0
427,,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,board,neutral,1,0
428,,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,connector,positive,0,0
429,,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,connector,neutral,1,0
430,,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,power supply,positive,0,0
431,,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,power supply,neutral,1,0
432,,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,warrenty,positive,0,0
433,,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,warrenty,neutral,1,0
434,,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,power supply,positive,0,0
435,,  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,power supply,neutral,1,0
436,,"My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!",ethernet,neutral,1,0
437,,"My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!",ethernet,negative,2,0
438,,"My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!",works,neutral,1,0
439,,"My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!",works,negative,2,0
440,,Mostly I love the drag and drop feature.,drag and drop feature,neutral,1,0
441,,Mostly I love the drag and drop feature.,drag and drop feature,negative,2,0
442,,"oh yeah, and if the fancy webcam breaks guess who you have to send it to to get it fixed?",webcam,positive,0,0
443,,"oh yeah, and if the fancy webcam breaks guess who you have to send it to to get it fixed?",webcam,neutral,1,0
444,,"I ordered through MacMall, which saved me the sales tax I would have incurred buying locally.",sales tax,neutral,1,0
445,,"I ordered through MacMall, which saved me the sales tax I would have incurred buying locally.",sales tax,negative,2,0
446,,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",software packages,neutral,1,0
447,,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",software packages,negative,2,0
448,,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",iWork,neutral,1,0
449,,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",iWork,negative,2,0
450,,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",GarageBand,neutral,1,0
451,,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",GarageBand,negative,2,0
452,,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",iMovie,neutral,1,0
453,,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",iMovie,negative,2,0
454,,The screen is very large and crystal clear with amazing colors and resolution.,screen,neutral,1,0
455,,The screen is very large and crystal clear with amazing colors and resolution.,screen,negative,2,0
456,,The screen is very large and crystal clear with amazing colors and resolution.,colors,neutral,1,0
457,,The screen is very large and crystal clear with amazing colors and resolution.,colors,negative,2,0
458,,The screen is very large and crystal clear with amazing colors and resolution.,resolution,neutral,1,0
459,,The screen is very large and crystal clear with amazing colors and resolution.,resolution,negative,2,0
460,,"After a little more than a year of owning my MacBook Pro, the monitor has completely died.",monitor,positive,0,0
461,,"After a little more than a year of owning my MacBook Pro, the monitor has completely died.",monitor,neutral,1,0
462,,"The brand of iTunes has just become ingrained in our lexicon now, but keep in mind that Apple started it all.",iTunes,neutral,1,0
463,,"The brand of iTunes has just become ingrained in our lexicon now, but keep in mind that Apple started it all.",iTunes,negative,2,0
464,,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",Size,positive,0,0
465,,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",Size,neutral,1,0
466,,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",external monitor,positive,0,0
467,,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",external monitor,negative,2,0
468,,Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.,base installation,positive,0,0
469,,Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.,base installation,neutral,1,0
470,,Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.,software,positive,0,0
471,,Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.,software,neutral,1,0
472,,  Taking it back to Best Buy I found that a tiny plastic piece inside had broken (manuf issue).,manuf,positive,0,0
473,,  Taking it back to Best Buy I found that a tiny plastic piece inside had broken (manuf issue).,manuf,neutral,1,0
474,,"The display is incredibly bright, much brighter than my PowerBook and very crisp.",display,neutral,1,0
475,,"The display is incredibly bright, much brighter than my PowerBook and very crisp.",display,negative,2,0
476,,The AMD Turin processor seems to always perform so much better than Intel.,AMD Turin processor,neutral,1,0
477,,The AMD Turin processor seems to always perform so much better than Intel.,AMD Turin processor,negative,2,0
478,,The AMD Turin processor seems to always perform so much better than Intel.,Intel,positive,0,0
479,,The AMD Turin processor seems to always perform so much better than Intel.,Intel,neutral,1,0
480,,  After that the said it was under warranty.,warranty,positive,0,0
481,,  After that the said it was under warranty.,warranty,negative,2,0
482,,The start menu is not the easiest thing to navigate due to the stacking.,start menu,positive,0,0
483,,The start menu is not the easiest thing to navigate due to the stacking.,start menu,neutral,1,0
484,,The start menu is not the easiest thing to navigate due to the stacking.,navigate,positive,0,0
485,,The start menu is not the easiest thing to navigate due to the stacking.,navigate,neutral,1,0
486,,Only thing I would want to add to this is an internal bluray read/write drive.,bluray read/write drive,positive,0,0
487,,Only thing I would want to add to this is an internal bluray read/write drive.,bluray read/write drive,neutral,1,0
488,,The service tech said he had tried to duplicate the damage and wasn't able to recreate it therefore it had to be their defect.,service tech,positive,0,0
489,,The service tech said he had tried to duplicate the damage and wasn't able to recreate it therefore it had to be their defect.,service tech,neutral,1,0
490,,"The tech store I purchased this from sent it back,,,,,eventually I got a new or repaired machine approximately 3 weeks later.",tech store,positive,0,0
491,,"The tech store I purchased this from sent it back,,,,,eventually I got a new or repaired machine approximately 3 weeks later.",tech store,neutral,1,0
492,,Really like the textured surface which shows no fingerprints.,surface,neutral,1,0
493,,Really like the textured surface which shows no fingerprints.,surface,negative,2,0
494,,The screen is bright and the keyboard is nice;,screen,neutral,1,0
495,,The screen is bright and the keyboard is nice;,screen,negative,2,0
496,,The screen is bright and the keyboard is nice;,keyboard,neutral,1,0
497,,The screen is bright and the keyboard is nice;,keyboard,negative,2,0
498,,But the machine is awesome and iLife is great and I love Snow Leopard X.,iLife,neutral,1,0
499,,But the machine is awesome and iLife is great and I love Snow Leopard X.,iLife,negative,2,0
500,,But the machine is awesome and iLife is great and I love Snow Leopard X.,Snow Leopard X,neutral,1,0
501,,But the machine is awesome and iLife is great and I love Snow Leopard X.,Snow Leopard X,negative,2,0
502,,"High price tag, however.",price tag,positive,0,0
503,,"High price tag, however.",price tag,neutral,1,0
504,,"I thought learning the Mac OS would be hard, but it is easily picked up if you are familiar with a PC.",Mac OS,neutral,1,0
505,,"I thought learning the Mac OS would be hard, but it is easily picked up if you are familiar with a PC.",Mac OS,negative,2,0
506,,"I had static in the output, and I had to reduce the sound output quality to ""FM"" as opposed to the default ""CD.",sound output quality,positive,0,0
507,,"I had static in the output, and I had to reduce the sound output quality to ""FM"" as opposed to the default ""CD.",sound output quality,neutral,1,0
508,,I custom ordered the machine from HP and could NOT understand the techie due to his accent.,techie,positive,0,0
509,,I custom ordered the machine from HP and could NOT understand the techie due to his accent.,techie,neutral,1,0
510,,It is easy to use and lightweight.,use,neutral,1,0
511,,It is easy to use and lightweight.,use,negative,2,0
512,,I went to Toshiba online help and found some suggestions to fix it.,Toshiba online help,neutral,1,0
513,,I went to Toshiba online help and found some suggestions to fix it.,Toshiba online help,negative,2,0
514,,They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).,service life,neutral,1,0
515,,They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).,service life,negative,2,0
516,,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,ports,positive,0,0
517,,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,ports,negative,2,0
518,,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,processor,positive,0,0
519,,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,processor,negative,2,0
520,,This laptop is a great price and has a sleek look.,price,neutral,1,0
521,,This laptop is a great price and has a sleek look.,price,negative,2,0
522,,This laptop is a great price and has a sleek look.,look,neutral,1,0
523,,This laptop is a great price and has a sleek look.,look,negative,2,0
524,,I especially like the keyboard which has chiclet type keys.,keyboard,neutral,1,0
525,,I especially like the keyboard which has chiclet type keys.,keyboard,negative,2,0
526,,I especially like the keyboard which has chiclet type keys.,keys,neutral,1,0
527,,I especially like the keyboard which has chiclet type keys.,keys,negative,2,0
528,,Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,quality,positive,0,0
529,,Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,quality,neutral,1,0
530,,"For the not so good, I got the stock screen - which is VERY glossy.",stock screen,positive,0,0
531,,"For the not so good, I got the stock screen - which is VERY glossy.",stock screen,neutral,1,0
532,,The gray color was a good choice.,gray color,neutral,1,0
533,,The gray color was a good choice.,gray color,negative,2,0
534,,I would like to have volume buttons rather than the adjustment that is on the front.,volume buttons,positive,0,0
535,,I would like to have volume buttons rather than the adjustment that is on the front.,volume buttons,neutral,1,0
536,,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,processor,positive,0,0
537,,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,processor,neutral,1,0
538,,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,computing,positive,0,0
539,,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,computing,neutral,1,0
540,,I bought a protector for my key pad and it works great :),protector,positive,0,0
541,,I bought a protector for my key pad and it works great :),protector,negative,2,0
542,,I bought a protector for my key pad and it works great :),key pad,neutral,1,0
543,,I bought a protector for my key pad and it works great :),key pad,negative,2,0
544,,The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation!,magnetic plug-in power charging power cord,neutral,1,0
545,,The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation!,magnetic plug-in power charging power cord,negative,2,0
546,,It seems they could have updated XP and done without creating Vista.,XP,neutral,1,0
547,,It seems they could have updated XP and done without creating Vista.,XP,negative,2,0
548,,It seems they could have updated XP and done without creating Vista.,Vista,positive,0,0
549,,It seems they could have updated XP and done without creating Vista.,Vista,neutral,1,0
550,,"  It is easy to use, fast and has great graphics for the money.",graphics,neutral,1,0
551,,"  It is easy to use, fast and has great graphics for the money.",graphics,negative,2,0
552,,"  It is easy to use, fast and has great graphics for the money.",use,neutral,1,0
553,,"  It is easy to use, fast and has great graphics for the money.",use,negative,2,0
554,,I like how the Mac OS is so simple and easy to use.,Mac OS,neutral,1,0
555,,I like how the Mac OS is so simple and easy to use.,Mac OS,negative,2,0
556,,I like how the Mac OS is so simple and easy to use.,use,neutral,1,0
557,,I like how the Mac OS is so simple and easy to use.,use,negative,2,0
558,,"While Apple's saving grace is the fact that they at least stand behind their products, and their support is great, it would be nice if their products were more reliable to justify the premium.",support,neutral,1,0
559,,"While Apple's saving grace is the fact that they at least stand behind their products, and their support is great, it would be nice if their products were more reliable to justify the premium.",support,negative,2,0
560,,"I was ready to take it back for a refund, but the Geek Squad camed through and pointed me in the right direction to get it fixed.",Geek Squad,neutral,1,0
561,,"I was ready to take it back for a refund, but the Geek Squad camed through and pointed me in the right direction to get it fixed.",Geek Squad,negative,2,0
562,,only good thing is the graphics quality.,graphics quality,neutral,1,0
563,,only good thing is the graphics quality.,graphics quality,negative,2,0
564,,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",Appleworks,positive,0,0
565,,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",Appleworks,neutral,1,0
566,,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",browser,positive,0,0
567,,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",browser,neutral,1,0
568,,The paint wears off easily due to the keyboard being farther back than usual.,paint,positive,0,0
569,,The paint wears off easily due to the keyboard being farther back than usual.,paint,neutral,1,0
570,,The paint wears off easily due to the keyboard being farther back than usual.,keyboard,positive,0,0
571,,The paint wears off easily due to the keyboard being farther back than usual.,keyboard,neutral,1,0
572,,I had purchased it from a major electronics store and took it to their service department to find out what the problem was.,service department,positive,0,0
573,,I had purchased it from a major electronics store and took it to their service department to find out what the problem was.,service department,negative,2,0
574,,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrenty,neutral,1,0
575,,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrenty,negative,2,0
576,,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrentys,positive,0,0
577,,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrentys,neutral,1,0
578,,I always use a backup hard disk to store important files at all times.,hard disk,positive,0,0
579,,I always use a backup hard disk to store important files at all times.,hard disk,negative,2,0
580,,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",CD drive,positive,0,0
581,,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",CD drive,neutral,1,0
582,,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",running,positive,0,0
583,,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",running,neutral,1,0
584,,But the screen size is not that bad for email and web browsing.,screen size,neutral,1,0
585,,But the screen size is not that bad for email and web browsing.,screen size,negative,2,0
586,,But the screen size is not that bad for email and web browsing.,web browsing,positive,0,0
587,,But the screen size is not that bad for email and web browsing.,web browsing,negative,2,0
588,,Once I removed all the software the laptop loads in 15-20 seconds.,software,positive,0,0
589,,Once I removed all the software the laptop loads in 15-20 seconds.,software,neutral,1,0
590,,Once I removed all the software the laptop loads in 15-20 seconds.,loads,positive,0,0
591,,Once I removed all the software the laptop loads in 15-20 seconds.,loads,negative,2,0
592,,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,trackpad,positive,0,0
593,,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,trackpad,neutral,1,0
594,,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,external mouse,positive,0,0
595,,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,external mouse,negative,2,0
596,,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,trackpad,positive,0,0
597,,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,trackpad,neutral,1,0
598,,This computer doesn't do that well with certain games it can't play some and it becomes too hot while playing games.,games,positive,0,0
599,,This computer doesn't do that well with certain games it can't play some and it becomes too hot while playing games.,games,neutral,1,0
600,,"Obviously one of the most important features of any computer is the ""human interface.",features,positive,0,0
601,,"Obviously one of the most important features of any computer is the ""human interface.",features,negative,2,0
602,,"Obviously one of the most important features of any computer is the ""human interface.",human interface,positive,0,0
603,,"Obviously one of the most important features of any computer is the ""human interface.",human interface,negative,2,0
604,,"Yeah, of course smarty pants ""fix it now"")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).",inbuilt applications,positive,0,0
605,,"Yeah, of course smarty pants ""fix it now"")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).",inbuilt applications,neutral,1,0
